date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,tmax_avg,tmin_avg,tavg_avg,dewpoint_avg,wetbulb_avg,heat_avg,cool_avg,preciptotal_avg,sealevel_avg,resultspeed_avg,resultdir_avg,avgspeed_avg,stnpressure_avg,tmax_stn1,tmin_stn1,tavg_stn1,depart_stn1,dewpoint_stn1,wetbulb_stn1,heat_stn1,cool_stn1,sunrise_stn1,sunset_stn1,depth_stn1,snowfall_stn1,preciptotal_stn1,stnpressure_stn1,sealevel_stn1,resultspeed_stn1,resultdir_stn1,avgspeed_stn1,tmax_stn2,tmin_stn2,tavg_stn2,dewpoint_stn2,wetbulb_stn2,heat_stn2,cool_stn2,preciptotal_stn2,stnpressure_stn2,sealevel_stn2,resultspeed_stn2,resultdir_stn2,avgspeed_stn2,year,month,day
24/9/2007,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,7,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,4,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,3,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,15,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,3,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,5,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,27, S WESTERN AVE,T034,"2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,5,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,9,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,3,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,12,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,3,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX TERRITANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,13,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,4,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,5,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,12,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,5,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,11,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX TERRITANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114,-87.776385,8,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,5,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728,-87.748367,9,23,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX TERRITANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,9,5,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS,42, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,9,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,8,2,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,15,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,9,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX TERRITANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,17,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,5,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,4,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,6,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,11,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX TERRITANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,3,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,8,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
24/9/2007,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,3,0,90.5,69.5,80,62.5,68.5,0,15,0,29.985,10.7,19,11.2,29.305,90,68,79,18,63,68,0,14,541,1746,0,0,0,29.27,29.99,11.4,19,11.9,91,71,81,62,69,0,16,0,29.34,29.98,10,19,10.5,2007,9,24
